movieId,title,genres,clean_title,genres_features,avg_rating,rating_count
938,Gigi (1958),Musical,Gigi,Musical,3.25,6.0
940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,"Adventures of Robin Hood, The",Action Adventure Romance,4.0,8.0
941,"Mark of Zorro, The (1940)",Adventure,"Mark of Zorro, The",Adventure,3.75,2.0
942,Laura (1944),Crime|Film-Noir|Mystery,Laura,Crime Film-Noir Mystery,4.333333333333333,6.0
943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,"Ghost and Mrs. Muir, The",Drama Fantasy Romance,3.9285714285714284,7.0
944,Lost Horizon (1937),Drama,Lost Horizon,Drama,4.0,3.0
945,Top Hat (1935),Comedy|Musical|Romance,Top Hat,Comedy Musical Romance,4.071428571428571,7.0
946,To Be or Not to Be (1942),Comedy|Drama|War,To Be or Not to Be,Comedy Drama War,2.5,3.0
947,My Man Godfrey (1936),Comedy|Romance,My Man Godfrey,Comedy Romance,3.75,4.0
948,Giant (1956),Drama|Romance|Western,Giant,Drama Romance Western,3.9166666666666665,6.0
949,East of Eden (1955),Drama,East of Eden,Drama,3.9166666666666665,6.0
950,"Thin Man, The (1934)",Comedy|Crime,"Thin Man, The",Comedy Crime,3.857142857142857,7.0
951,His Girl Friday (1940),Comedy|Romance,His Girl Friday,Comedy Romance,4.392857142857143,14.0
952,Around the World in 80 Days (1956),Adventure|Comedy,Around the World in 80 Days,Adventure Comedy,3.625,12.0
953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,It's a Wonderful Life,Children Drama Fantasy Romance,4.0344827586206895,58.0
954,Mr. Smith Goes to Washington (1939),Drama,Mr. Smith Goes to Washington,Drama,4.083333333333333,18.0
955,Bringing Up Baby (1938),Comedy|Romance,Bringing Up Baby,Comedy Romance,3.861111111111111,18.0
956,Penny Serenade (1941),Drama|Romance,Penny Serenade,Drama Romance,4.0,1.0
959,Of Human Bondage (1934),Drama,Of Human Bondage,Drama,3.5,1.0
961,Little Lord Fauntleroy (1936),Drama,Little Lord Fauntleroy,Drama,4.0,1.0
963,"Inspector General, The (1949)",Musical,"Inspector General, The",Musical,3.0,1.0
965,"39 Steps, The (1935)",Drama|Mystery|Thriller,"39 Steps, The",Drama Mystery Thriller,4.045454545454546,11.0
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,Night of the Living Dead,Horror Sci-Fi Thriller,3.75,28.0
969,"African Queen, The (1951)",Adventure|Comedy|Romance|War,"African Queen, The",Adventure Comedy Romance War,3.9705882352941178,34.0
970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,Beat the Devil,Adventure Comedy Crime Drama Romance,3.5,1.0
971,Cat on a Hot Tin Roof (1958),Drama,Cat on a Hot Tin Roof,Drama,4.1,10.0
973,Meet John Doe (1941),Comedy|Drama,Meet John Doe,Comedy Drama,3.9,5.0
976,"Farewell to Arms, A (1932)",Romance|War,"Farewell to Arms, A",Romance War,3.0,1.0
979,Nothing Personal (1995),Drama|War,Nothing Personal,Drama War,3.0,1.0
981,Dangerous Ground (1997),Drama,Dangerous Ground,Drama,3.0,2.0
982,Picnic (1955),Drama,Picnic,Drama,3.0,1.0
984,"Pompatus of Love, The (1996)",Comedy|Drama,"Pompatus of Love, The",Comedy Drama,3.5,2.0
986,Fly Away Home (1996),Adventure|Children,Fly Away Home,Adventure Children,3.5384615384615383,13.0
987,Bliss (1997),Drama|Romance,Bliss,Drama Romance,3.0,1.0
988,Grace of My Heart (1996),Comedy|Drama,Grace of My Heart,Comedy Drama,3.0,2.0
990,Maximum Risk (1996),Action|Adventure|Thriller,Maximum Risk,Action Adventure Thriller,2.9,5.0
991,Michael Collins (1996),Drama,Michael Collins,Drama,3.3181818181818183,11.0
993,Infinity (1996),Drama,Infinity,Drama,3.0,1.0
994,Big Night (1996),Comedy|Drama,Big Night,Comedy Drama,4.181818181818182,11.0
996,Last Man Standing (1996),Action|Crime|Drama|Thriller,Last Man Standing,Action Crime Drama Thriller,2.5,13.0
998,Set It Off (1996),Action|Crime,Set It Off,Action Crime,3.0,3.0
999,2 Days in the Valley (1996),Crime|Film-Noir,2 Days in the Valley,Crime Film-Noir,3.0416666666666665,12.0
1003,Extreme Measures (1996),Drama|Thriller,Extreme Measures,Drama Thriller,2.5,3.0
1004,"Glimmer Man, The (1996)",Action|Thriller,"Glimmer Man, The",Action Thriller,3.0,6.0
1005,D3: The Mighty Ducks (1996),Children|Comedy,D3: The Mighty Ducks,Children Comedy,2.1875,8.0
1006,"Chamber, The (1996)",Drama,"Chamber, The",Drama,3.5,5.0
1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,"Apple Dumpling Gang, The",Children Comedy Western,2.6,10.0
1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,"Davy Crockett, King of the Wild Frontier",Adventure Western,3.0,1.0
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,Escape to Witch Mountain,Adventure Children Fantasy,3.0555555555555554,9.0
1010,"Love Bug, The (1969)",Children|Comedy,"Love Bug, The",Children Comedy,3.0555555555555554,9.0
1011,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,Herbie Rides Again,Children Comedy Fantasy Romance,2.9375,8.0
1012,Old Yeller (1957),Children|Drama,Old Yeller,Children Drama,3.4444444444444446,9.0
1013,"Parent Trap, The (1961)",Children|Comedy|Romance,"Parent Trap, The",Children Comedy Romance,3.2083333333333335,12.0
1014,Pollyanna (1960),Children|Comedy|Drama,Pollyanna,Children Comedy Drama,2.9,5.0
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,Homeward Bound: The Incredible Journey,Adventure Children Drama,2.95,20.0
1016,"Shaggy Dog, The (1959)",Children|Comedy,"Shaggy Dog, The",Children Comedy,2.9,5.0
1017,Swiss Family Robinson (1960),Adventure|Children,Swiss Family Robinson,Adventure Children,3.5,10.0
1018,That Darn Cat! (1965),Children|Comedy|Mystery,That Darn Cat!,Children Comedy Mystery,2.4166666666666665,6.0
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,"20,000 Leagues Under the Sea",Adventure Drama Sci-Fi,3.4705882352941178,17.0
1020,Cool Runnings (1993),Comedy,Cool Runnings,Comedy,3.081081081081081,37.0
1021,Angels in the Outfield (1994),Children|Comedy,Angels in the Outfield,Children Comedy,2.3333333333333335,27.0
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,Cinderella,Animation Children Fantasy Musical Romance,3.488095238095238,42.0
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,Winnie the Pooh and the Blustery Day,Animation Children Musical,3.6153846153846154,13.0
1024,"Three Caballeros, The (1945)",Animation|Children|Musical,"Three Caballeros, The",Animation Children Musical,3.6666666666666665,6.0
1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,"Sword in the Stone, The",Animation Children Fantasy Musical,3.58,25.0
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,Robin Hood: Prince of Thieves,Adventure Drama,3.017857142857143,28.0
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,Mary Poppins,Children Comedy Fantasy Musical,3.887323943661972,71.0
1029,Dumbo (1941),Animation|Children|Drama|Musical,Dumbo,Animation Children Drama Musical,3.3857142857142857,35.0
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,Pete's Dragon,Adventure Animation Children Musical,2.7666666666666666,15.0
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,Bedknobs and Broomsticks,Adventure Children Musical,3.4791666666666665,24.0
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,Alice in Wonderland,Adventure Animation Children Fantasy Musical,3.375,40.0
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,"Fox and the Hound, The",Animation Children Drama,3.575,20.0
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,Freeway,Comedy Crime Drama Thriller,3.1,5.0
1035,"Sound of Music, The (1965)",Musical|Romance,"Sound of Music, The",Musical Romance,3.9375,64.0
1036,Die Hard (1988),Action|Crime|Thriller,Die Hard,Action Crime Thriller,3.8620689655172415,145.0
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,"Lawnmower Man, The",Action Horror Sci-Fi Thriller,2.7708333333333335,24.0
1040,"Secret Agent, The (1996)",Drama,"Secret Agent, The",Drama,3.0,1.0
1041,Secrets & Lies (1996),Drama,Secrets & Lies,Drama,4.590909090909091,11.0
1042,That Thing You Do! (1996),Comedy|Drama,That Thing You Do!,Comedy Drama,3.2738095238095237,42.0
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,To Gillian on Her 37th Birthday,Drama Romance,2.4,5.0
1046,Beautiful Thing (1996),Drama|Romance,Beautiful Thing,Drama Romance,4.5,4.0
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,"Long Kiss Goodnight, The",Action Drama Thriller,3.3181818181818183,33.0
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,"Ghost and the Darkness, The",Action Adventure,3.4761904761904763,21.0
1050,Looking for Richard (1996),Documentary|Drama,Looking for Richard,Documentary Drama,3.9,5.0
1051,Trees Lounge (1996),Drama,Trees Lounge,Drama,4.0,3.0
1053,Normal Life (1996),Crime|Drama|Romance,Normal Life,Crime Drama Romance,3.0,1.0
1054,Get on the Bus (1996),Drama,Get on the Bus,Drama,2.0,1.0
1055,Shadow Conspiracy (1997),Thriller,Shadow Conspiracy,Thriller,1.5,2.0
1056,Jude (1996),Drama,Jude,Drama,3.0714285714285716,7.0
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,Everyone Says I Love You,Comedy Musical Romance,3.466666666666667,15.0
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,William Shakespeare's Romeo + Juliet,Drama Romance,3.7222222222222223,36.0
1060,Swingers (1996),Comedy|Drama,Swingers,Comedy Drama,3.6944444444444446,36.0
1061,Sleepers (1996),Thriller,Sleepers,Thriller,3.6724137931034484,29.0
1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,Aladdin and the King of Thieves,Animation Children Comedy Fantasy Musical Romance,3.1538461538461537,13.0
1066,Shall We Dance (1937),Comedy|Musical|Romance,Shall We Dance,Comedy Musical Romance,4.5,4.0
1068,Crossfire (1947),Crime|Film-Noir,Crossfire,Crime Film-Noir,3.5,1.0
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,Willy Wonka & the Chocolate Factory,Children Comedy Fantasy Musical,3.8739495798319328,119.0
1076,"Innocents, The (1961)",Drama|Horror|Thriller,"Innocents, The",Drama Horror Thriller,0.0,0.0
1077,Sleeper (1973),Comedy|Sci-Fi,Sleeper,Comedy Sci-Fi,3.75,28.0
1078,Bananas (1971),Comedy|War,Bananas,Comedy War,3.409090909090909,11.0
1079,"Fish Called Wanda, A (1988)",Comedy|Crime,"Fish Called Wanda, A",Comedy Crime,3.9225352112676055,71.0
1080,Monty Python's Life of Brian (1979),Comedy,Monty Python's Life of Brian,Comedy,3.9269662921348316,89.0
1081,Victor/Victoria (1982),Comedy|Musical|Romance,Victor/Victoria,Comedy Musical Romance,3.5416666666666665,12.0
1082,"Candidate, The (1972)",Drama,"Candidate, The",Drama,3.5833333333333335,6.0
1083,"Great Race, The (1965)",Comedy|Musical,"Great Race, The",Comedy Musical,3.3333333333333335,6.0
1084,Bonnie and Clyde (1967),Crime|Drama,Bonnie and Clyde,Crime Drama,4.071428571428571,35.0
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,"Old Man and the Sea, The",Adventure Drama,3.5,2.0
1086,Dial M for Murder (1954),Crime|Mystery|Thriller,Dial M for Murder,Crime Mystery Thriller,4.1,25.0
1088,Dirty Dancing (1987),Drama|Musical|Romance,Dirty Dancing,Drama Musical Romance,3.369047619047619,42.0
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,Reservoir Dogs,Crime Mystery Thriller,4.202290076335878,131.0
1090,Platoon (1986),Drama|War,Platoon,Drama War,3.984126984126984,63.0
1091,Weekend at Bernie's (1989),Comedy,Weekend at Bernie's,Comedy,2.5476190476190474,21.0
1092,Basic Instinct (1992),Crime|Mystery|Thriller,Basic Instinct,Crime Mystery Thriller,3.1914893617021276,47.0
1093,"Doors, The (1991)",Drama,"Doors, The",Drama,3.4054054054054053,37.0
1094,"Crying Game, The (1992)",Drama|Romance|Thriller,"Crying Game, The",Drama Romance Thriller,3.4404761904761907,42.0
1095,Glengarry Glen Ross (1992),Drama,Glengarry Glen Ross,Drama,3.6666666666666665,15.0
1096,Sophie's Choice (1982),Drama,Sophie's Choice,Drama,4.05,10.0
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,E.T. the Extra-Terrestrial,Children Drama Sci-Fi,3.7663934426229506,122.0
1099,"Christmas Carol, A (1938)",Children|Drama|Fantasy,"Christmas Carol, A",Children Drama Fantasy,3.375,4.0
1100,Days of Thunder (1990),Action|Drama|Romance,Days of Thunder,Action Drama Romance,2.710526315789474,19.0
1101,Top Gun (1986),Action|Romance,Top Gun,Action Romance,3.3012048192771086,83.0
1103,Rebel Without a Cause (1955),Drama,Rebel Without a Cause,Drama,4.1,15.0
1104,"Streetcar Named Desire, A (1951)",Drama,"Streetcar Named Desire, A",Drama,4.475,20.0
1105,Children of the Corn IV: The Gathering (1996),Horror,Children of the Corn IV: The Gathering,Horror,4.666666666666667,3.0
1107,Loser (1991),Comedy,Loser,Comedy,2.0,2.0
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,Microcosmos (Microcosmos: Le peuple de l'herbe),Documentary,4.125,4.0
1112,Palookaville (1996),Action|Comedy|Drama,Palookaville,Action Comedy Drama,4.5,2.0
1114,"Funeral, The (1996)",Crime|Drama,"Funeral, The",Crime Drama,3.0,1.0
1116,"Single Girl, A (Fille seule, La) (1995)",Drama,"Single Girl, A (Fille seule, La)",Drama,4.0,1.0
1117,"Eighth Day, The (Huitième jour, Le) (1996)",Drama,"Eighth Day, The (Huitième jour, Le)",Drama,3.5,1.0
1119,Drunks (1995),Drama,Drunks,Drama,3.0,1.0
1120,"People vs. Larry Flynt, The (1996)",Comedy|Drama,"People vs. Larry Flynt, The",Comedy Drama,3.537037037037037,27.0
1121,Glory Daze (1995),Drama,Glory Daze,Drama,4.0,1.0
1123,"Perfect Candidate, A (1996)",Documentary,"Perfect Candidate, A",Documentary,4.25,2.0
1124,On Golden Pond (1981),Drama,On Golden Pond,Drama,3.6538461538461537,13.0
1125,"Return of the Pink Panther, The (1975)",Comedy|Crime,"Return of the Pink Panther, The",Comedy Crime,3.6875,24.0
1126,Drop Dead Fred (1991),Comedy|Fantasy,Drop Dead Fred,Comedy Fantasy,2.8333333333333335,6.0
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,"Abyss, The",Action Adventure Sci-Fi Thriller,3.475806451612903,62.0
1128,"Fog, The (1980)",Horror,"Fog, The",Horror,2.5,5.0
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,Escape from New York,Action Adventure Sci-Fi Thriller,3.448717948717949,39.0
1130,"Howling, The (1980)",Horror|Mystery,"Howling, The",Horror Mystery,2.9,5.0
1131,Jean de Florette (1986),Drama|Mystery,Jean de Florette,Drama Mystery,4.090909090909091,11.0
1132,Manon of the Spring (Manon des sources) (1986),Drama,Manon of the Spring (Manon des sources),Drama,4.0625,8.0
1135,Private Benjamin (1980),Comedy,Private Benjamin,Comedy,3.1153846153846154,13.0
1136,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,Monty Python and the Holy Grail,Adventure Comedy Fantasy,4.161764705882353,136.0
1137,Hustler White (1996),Romance,Hustler White,Romance,4.0,1.0
1140,Entertaining Angels: The Dorothy Day Story (1996),Drama,Entertaining Angels: The Dorothy Day Story,Drama,5.0,1.0
1144,"Line King: The Al Hirschfeld Story, The (1996)",Documentary,"Line King: The Al Hirschfeld Story, The",Documentary,4.0,1.0
1147,When We Were Kings (1996),Documentary,When We Were Kings,Documentary,3.9,10.0
1148,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,Wallace & Gromit: The Wrong Trousers,Animation Children Comedy Crime,4.035714285714286,56.0
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",Drama,4.333333333333333,3.0
1151,Lesson Faust (1994),Animation|Comedy|Drama|Fantasy,Lesson Faust,Animation Comedy Drama Fantasy,5.0,2.0
1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",Drama,"Children Are Watching Us, The (Bambini ci guardano, I)",Drama,3.5,1.0
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama|War,"Tin Drum, The (Blechtrommel, Die)",Drama War,3.6666666666666665,3.0
1162,"Ruling Class, The (1972)",Comedy|Drama,"Ruling Class, The",Comedy Drama,3.0,1.0
1163,Mina Tannenbaum (1994),Drama,Mina Tannenbaum,Drama,1.0,1.0
1167,Dear God (1996),Comedy,Dear God,Comedy,3.5,2.0
1170,Best of the Best 3: No Turning Back (1995),Action,Best of the Best 3: No Turning Back,Action,2.5,2.0
1171,Bob Roberts (1992),Comedy,Bob Roberts,Comedy,3.3529411764705883,17.0
1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,Cinema Paradiso (Nuovo cinema Paradiso),Drama,4.161764705882353,34.0
1173,"Cook the Thief His Wife & Her Lover, The (1989)",Comedy|Drama,"Cook the Thief His Wife & Her Lover, The",Comedy Drama,3.1363636363636362,11.0
1175,Delicatessen (1991),Comedy|Drama|Romance,Delicatessen,Comedy Drama Romance,3.8333333333333335,21.0
1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",Drama|Fantasy|Romance,"Double Life of Veronique, The (Double Vie de Véronique, La)",Drama Fantasy Romance,4.0,3.0
1177,Enchanted April (1992),Drama|Romance,Enchanted April,Drama Romance,4.0,6.0
1178,Paths of Glory (1957),Drama|War,Paths of Glory,Drama War,4.541666666666667,12.0
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,"Grifters, The",Crime Drama Film-Noir,3.6296296296296298,27.0
1180,Hear My Song (1991),Comedy,Hear My Song,Comedy,3.0,1.0
1183,"English Patient, The (1996)",Drama|Romance|War,"English Patient, The",Drama Romance War,3.7111111111111112,45.0
1184,Mediterraneo (1991),Comedy|Drama,Mediterraneo,Comedy Drama,3.9285714285714284,7.0
1185,My Left Foot (1989),Drama,My Left Foot,Drama,3.95,10.0
1186,"Sex, Lies, and Videotape (1989)",Drama,"Sex, Lies, and Videotape",Drama,3.5869565217391304,23.0
1187,Passion Fish (1992),Drama,Passion Fish,Drama,3.6,5.0
1188,Strictly Ballroom (1992),Comedy|Romance,Strictly Ballroom,Comedy Romance,3.659090909090909,22.0
1189,"Thin Blue Line, The (1988)",Documentary,"Thin Blue Line, The",Documentary,4.0,11.0
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance,Tie Me Up! Tie Me Down! (¡Átame!),Crime Drama Romance,3.1666666666666665,6.0
1191,Madonna: Truth or Dare (1991),Documentary|Musical,Madonna: Truth or Dare,Documentary Musical,3.5,6.0
1192,Paris Is Burning (1990),Documentary,Paris Is Burning,Documentary,4.5,5.0
1193,One Flew Over the Cuckoo's Nest (1975),Drama,One Flew Over the Cuckoo's Nest,Drama,4.203007518796992,133.0
1194,Cheech and Chong's Up in Smoke (1978),Comedy,Cheech and Chong's Up in Smoke,Comedy,3.590909090909091,11.0
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,Star Wars: Episode V - The Empire Strikes Back,Action Adventure Sci-Fi,4.2156398104265405,211.0
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance,"Princess Bride, The",Action Adventure Comedy Fantasy Romance,4.232394366197183,142.0
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),Action Adventure,4.2075,200.0
1199,Brazil (1985),Fantasy|Sci-Fi,Brazil,Fantasy Sci-Fi,4.177966101694915,59.0
1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi,Aliens,Action Adventure Horror Sci-Fi,3.9642857142857144,126.0
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",Action Adventure Western,4.145833333333333,72.0
